Drill Listing
=============
Drill: .008  Tool: 1  Feed: 0  Speed: 0
X 97951  Y 27248
X 94099  Y 27300
X 101500  Y 30500
X 108640  Y 31080
X 96053  Y 31102
X 89753  Y 31102
X 102348  Y 39897
X 96049  Y 39897
X 89750  Y 39897
X 106500  Y 39900
X 97951  Y 46146
X 106697  Y 46197
X 94099  Y 46197
X 113100  Y 46200
X 109900  Y 46200
X 108651  Y 50000
X 89500  Y 50000
X 102352  Y 50000
X 96053  Y 50000
X 92950  Y 52800
X 105030  Y 53960
X 108500  Y 56000
X 101853  Y 57954
X 93874  Y 60870
X 90355  Y 65277
X 109003  Y 101062
X 88709  Y 101123
X 108957  Y 105720
X 88656  Y 105770
X 108864  Y 110454
X 88657  Y 110463
X 88658  Y 115376
X 108836  Y 115390
X 106991  Y 124755
X 92950  Y 125345
X 98470  Y 134855
X 119691  Y 125173
X 118502  Y 115287
X 129377  Y 105822
X 129540  Y 101102
X 136801  Y 94385
X 127000  Y 93301
X 121265  Y 89698
X 114353  Y 57954
X 117530  Y 56490
X 129600  Y 50900
X 118100  Y 50000
X 124399  Y 50000
X 122580  Y 40000
X 131800  Y 34000
X 132500  Y 25000
X 118680  Y 23090
X 127545  Y 21000
X 121246  Y 21000
X 123600  Y 18700
X 133700  Y -26900
X 122000  Y -29000
X 126000  Y -34500
X 124399  Y -40000
X 118100  Y -40000
X 131900  Y -49600
X 134000  Y -53900
X 133900  Y -56600
X 116100  Y -56800
X 131800  Y -57500
X 137400  Y -60700
X 123400  Y -66100
X 121246  Y -69000
X 127545  Y -69000
X 133600  Y -71100
X 142702  Y -84078
X 142500  Y -64800
X 150700  Y -60900
X 140300  Y -60200
X 153700  Y -56600
X 145500  Y -54600
X 138700  Y -50200
X 144000  Y -46700
X 157600  Y -45100
X 153400  Y -43700
X 140800  Y -42500
X 154800  Y -37900
X 141100  Y -36500
X 158000  Y -36000
X 140000  Y -29700
X 154100  Y -26700
X 149700  Y -23600
X 157600  Y -23000
X 153000  Y -20500
X 151000  Y -19500
X 148800  Y -18600
X 157700  Y -17700
X 150700  Y -16800
X 141400  Y -15400
X 153600  Y -15200
X 144100  Y -13400
X 150500  Y -10100
X 147900  Y -10000
X 145400  Y -9200
X 148100  Y -7500
X 153200  Y -5800
X 145300  Y -4800
X 154000  Y -1500
X 147300  Y -1200
X 148400  Y 3600
X 154600  Y 4300
X 151200  Y 6600
X 154000  Y 11000
X 138570  Y 18070
X 154900  Y 21300
X 161200  Y 28100
X 153700  Y 31000
X 156000  Y 32100
X 149300  Y 32800
X 138700  Y 33900
X 147500  Y 35500
X 156500  Y 36000
X 143700  Y 38500
X 143000  Y 40500
X 152100  Y 42200
X 148300  Y 43800
X 145000  Y 49000
X 141100  Y 51000
X 163138  Y 57703
X 154389  Y 65943
X 152516  Y 79272
X 156151  Y 82766
X 159679  Y 86244
X 143658  Y 88031
X 162984  Y 89690
X 147515  Y 91759
X 150964  Y 95025
X 154292  Y 98299
X 140723  Y 98551
X 157775  Y 101551
X 162414  Y 105013
X 145933  Y 106701
X 149359  Y 109880
X 154079  Y 113538
X 157774  Y 116815
X 161018  Y 119913
X 140091  Y 124080
X 169353  Y 111387
X 166108  Y 108290
X 178273  Y 102864
X 174777  Y 99713
X 171334  Y 96489
X 166462  Y 92923
X 176074  Y 79454
X 171330  Y 64607
X 167286  Y 61100
X 181103  Y 52495
X 176364  Y 50249
X 171020  Y 49841
X 181589  Y 243
X 183053  Y -21650

Drill: .01  Tool: 2  Feed: 0  Speed: 0
X -166210  Y -152949
X -168910  Y -151838
X -166274  Y -149996
X -168878  Y -148598
X -118073  Y -54900
X -116995  Y 12320
X -68480  Y 97007
X -66241  Y 95423
X -79503  Y 63413
X -102609  Y -34365
X -109200  Y -55405
X -105200  Y -55449
X -102971  Y -99029
X -109800  Y -119422
X -105500  Y -119441
X -40179  Y -40420
X -42432  Y -4587
X -34921  Y 16719
X -40648  Y 19576
X -44798  Y 104492
X -47465  Y 110954
X -45410  Y 112122
X -47465  Y 113533
X -8474  Y 103633
X 2256  Y 61717
X -5351  Y 60123
X 11545  Y 11554
X 6427  Y 11554
X 1309  Y 11554
X -1249  Y 11554
X -6367  Y 11554
X 11545  Y 6436
X 6427  Y 6436
X 1309  Y 6436
X -1249  Y 6436
X -6367  Y 6436
X -11485  Y 6436
X -6367  Y 1318
X -11485  Y 1318
X 11545  Y 1318
X 6427  Y 1318
X -1249  Y 1318
X 1309  Y 1318
X -11485  Y -1240
X -6367  Y -1240
X 1309  Y -1240
X 6427  Y -1240
X -1249  Y -1240
X 11545  Y -1240
X 6396  Y -6176
X -11485  Y -6359
X 1309  Y -6359
X -6367  Y -6359
X -1249  Y -6359
X 11545  Y -6359
X -1249  Y -11477
X 1309  Y -11477
X 6427  Y -11477
X -6367  Y -11477
X 11545  Y -11477
X -11485  Y -11477
X 26900  Y -21713
X 24340  Y -11477
X 24272  Y -3808
X 26900  Y -3800
X 24340  Y 1318
X 24340  Y 3877
X 24340  Y 11554
X 24340  Y 14113
X 47637  Y 49176
X 47637  Y 51399
X 47657  Y 53683
X 84971  Y 92222
X 122500  Y 79500
X 118500  Y 79500
X 65693  Y 71845
X 63588  Y 65507
X 86648  Y 63862
X 66282  Y 63159
X 64110  Y 63147
X 163397  Y -127957
X 159614  Y -127905
X 164989  Y -125400
X 161597  Y -125348
X 158179  Y -125244

Drill: .012  Tool: 3  Feed: 0  Speed: 0
X -11896  Y -25791
X -20900  Y -19700
X -25124  Y -13685
X -16000  Y -11500
X 15500  Y 12500
X 83500  Y 11900
X 16000  Y -13500
X -2600  Y -18100
X 66600  Y -76800
X 66900  Y -80100
X 121893  Y -99413
X 115960  Y -95229
X 127500  Y -76500
X 89500  Y 11900
X 96000  Y 11900
X 102500  Y 12300
X 105000  Y 15000
X 117500  Y 18500
X 145984  Y -97753
X 149145  Y -103379
X 157807  Y -111724

Drill: .014  Tool: 4  Feed: 0  Speed: 0
X -129400  Y -101230
X -128607  Y -35985
X -129200  Y 26787
X -122507  Y 61771
X -124723  Y 64369
X -118693  Y 100441
X -118693  Y 104126
X -91877  Y 88817
X -91813  Y 85348
X -37165  Y -72205
X -50818  Y -125463
X -50855  Y -129491
X -50855  Y -134251
X -50884  Y -139500
X 39399  Y -110569
X -29665  Y -72388
X 17733  Y 22935
X 28293  Y 65420
X 19869  Y 66562
X 44652  Y 72890
X 53930  Y 77055
X 49739  Y 77277
X 110326  Y 91738
X 107500  Y 80000
X 113146  Y 66250
X 80837  Y 60729
X 104281  Y -95570
X 105219  Y -98999
X 108725  Y -130267
X 161187  Y -130916
X 149135  Y -80016
X 151843  Y -77340
X 117500  Y -76000
X 148780  Y -74870
X 113220  Y 62401
X 117169  Y 62482
X 117115  Y 66242

Drill: .018  Tool: 5  Feed: 0  Speed: 0
X 108500  Y 13500
X -92474  Y 106300

Drill: .01969  Tool: 6  Feed: 0  Speed: 0
X -171654  Y -128708 X -171654  Y -125952
X -156595  Y -150074 X -153840  Y -150074
X -28925  Y -150023 X -26169  Y -150023
X -19602  Y -87078 X -19602  Y -84322
X -171552  Y 40369 X -171552  Y 43125
X -147034  Y 46739 X -144278  Y 46739
X -45049  Y 46583 X -42293  Y 46583
X -171671  Y -50068 X -171671  Y -47312

Drill: .035  Tool: 7  Feed: 0  Speed: 0
X -196811  Y -161811
X -211811  Y -146811
X -190300  Y -140300
X -211811  Y -136811
X -211811  Y -126811
X -211811  Y -116811
X -211811  Y -106811
X -211811  Y -96811
X -211811  Y -86811
X -211811  Y -76811
X -211811  Y -66811
X -211811  Y -56811
X -211811  Y -46811
X -211811  Y -36811
X -211811  Y -26811
X -211811  Y -16811
X -211811  Y -6811
X -211811  Y 3188
X -211811  Y 13188
X -211811  Y 23188
X -211811  Y 33188
X -211811  Y 43188
X -211811  Y 53188
X -211811  Y 63188
X -211811  Y 73188
X -211811  Y 83188
X -211811  Y 93188
X -211811  Y 103188
X -211811  Y 113188
X -211811  Y 123188
X -196811  Y 138188
X -166811  Y 138188
X -176811  Y 138188
X -186811  Y 138188
X -146811  Y 138188
X -156811  Y 138188
X -180300  Y -140300
X -170300  Y -140300
X -166811  Y -161811
X -186811  Y -161811
X -176811  Y -161811
X -156811  Y -161811
X -146811  Y -161811
X -136811  Y -161811
X -126811  Y -161811
X -116811  Y -161811
X -106811  Y -161811
X -96811  Y -161811
X -136811  Y 138188
X -96811  Y 138188
X -106811  Y 138188
X -116811  Y 138188
X -126811  Y 138188
X -66811  Y 138188
X -76811  Y 138188
X -86811  Y 138188
X -46811  Y 138188
X -56811  Y 138188
X -66811  Y -161811
X -86811  Y -161811
X -76811  Y -161811
X -56811  Y -161811
X -46811  Y -161811
X -36811  Y -161811
X -26811  Y -161811
X -16811  Y -161811
X -6811  Y -161811
X 3188  Y -161811
X -36811  Y 138188
X 3188  Y 138188
X -6811  Y 138188
X -16811  Y 138188
X -26811  Y 138188
X 33188  Y 138188
X 23188  Y 138188
X 13188  Y 138188
X 43188  Y 138188
X 53188  Y 138188
X 33188  Y -161811
X 13188  Y -161811
X 23188  Y -161811
X 43188  Y -161811
X 53188  Y -161811
X 63188  Y -161811
X 73188  Y -161811
X 83188  Y -161811
X 93188  Y -161811
X 103188  Y -161811
X 83188  Y 138188
X 103188  Y 138188
X 93188  Y 138188
X 73188  Y 138188
X 63188  Y 138188
X 123188  Y 138188
X 113188  Y 138188
X 133188  Y 138188
X 153188  Y 138188
X 143188  Y 138188
X 133188  Y -161811
X 143188  Y -161811
X 153188  Y -161811
X 113188  Y -161811
X 123188  Y -161811
X 163188  Y -161811
X 173188  Y -161811
X 188188  Y -146811
X 188188  Y -136811
X 188188  Y -126811
X 188188  Y -116811
X 188188  Y -106811
X 188188  Y -96811
X 188188  Y -86811
X 188188  Y -76811
X 188188  Y -66811
X 188188  Y -56811
X 188188  Y -46811
X 188188  Y -36811
X 188188  Y -26811
X 188188  Y -16811
X 188188  Y -6811
X 188188  Y 3188
X 188188  Y 13188
X 188188  Y 23188
X 188188  Y 33188
X 188188  Y 43188
X 188188  Y 53188
X 188188  Y 63188
X 188188  Y 73188
X 188188  Y 83188
X 188188  Y 93188
X 188188  Y 103188
X 188188  Y 113188
X 188188  Y 123188
X 173188  Y 138188
X 163188  Y 138188

End of Listing
